Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP105396,Male,Yes,0,Graduate,Yes,3208,0,40,360,1,Urban,N
LP105397,Male,No,1,Graduate,Yes,2935,0,95,360,1,Semiurban,Y
LP105398,Male,Yes,0,Not Graduate,No,6045,5500,308,360,1,Urban,Y
LP105399,Male,No,2,Not Graduate,No,3750,1993,650,360,0,Semiurban,N
LP105400,Male,Yes,0,Graduate,No,3497,0,81,360,nan,Urban,Y
LP105401,Male,Yes,1,Graduate,No,6875,3167,95,360,1,Urban,N
LP105402,Male,Yes,0,Graduate,No,2178,0,88,360,0,Urban,N
LP105403,Male,No,0,Graduate,No,2698,0,109,240,1,Semiurban,N
LP105404,Male,Yes,1,Graduate,No,5050,0,650,360,1,Urban,Y
LP105405,Female,Yes,0,Graduate,No,3166,7873,135,360,0,Rural,Y
LP105406,Male,Yes,1,Not Graduate,Yes,3510,3334,40,360,0,Rural,N
LP105407,Male,No,0,Graduate,Yes,3748,0,138,360,1,Rural,N
LP105408,Male,Yes,0,Graduate,Yes,7142,3440,175,360,nan,Urban,Y
LP105409,Male,Yes,0,Graduate,No,5316,913,156,360,1,Rural,Y
LP105410,Female,No,1,Not Graduate,Yes,20166,0,495,360,nan,Semiurban,Y
LP105411,Male,Yes,1,Not Graduate,Yes,3598,0,150,360,1,Urban,Y
LP105412,Male,Yes,0,Not Graduate,No,81000,3541,110,360,1,Rural,Y
LP105413,Male,Yes,1,Graduate,No,1025,2054,187,360,0,Urban,Y
LP105414,Male,Yes,0,Graduate,Yes,19484,983,260,180,1,Urban,Y
LP105415,Male,Yes,0,Graduate,Yes,11500,0,255,360,nan,Semiurban,Y
LP105416,Male,Yes,1,Not Graduate,No,1299,0,86,300,1,Semiurban,Y
LP105417,Male,Yes,0,Not Graduate,No,3541,1640,96,360,1,Semiurban,N
LP105418,Male,Yes,0,Graduate,No,11146,913,150,360,1,Semiurban,Y
LP105419,Male,Yes,0,Not Graduate,Yes,6133,1774,259,360,1,Urban,Y
LP105420,,Yes,1,Graduate,No,3089,1750,105,300,1,Urban,Y
LP105421,Female,Yes,3+,Not Graduate,No,20833,1260,138,360,1,Semiurban,Y
LP105422,Male,Yes,0,Not Graduate,No,2378,0,55,180,1,Semiurban,Y
LP105423,Male,Yes,3+,Graduate,No,3541,7210,176,300,1,Semiurban,Y
LP105424,Female,No,0,Graduate,No,7085,736,158,360,1,Urban,Y
LP105425,Male,Yes,0,Graduate,No,2031,0,85,360,nan,Urban,Y
LP105426,Male,Yes,0,Graduate,No,3875,2569,131,360,0,Urban,Y
LP105427,Male,No,0,Not Graduate,,5266,2333,168,360,1,Semiurban,Y
LP105428,Male,Yes,0,Graduate,No,4755,1915,100,360,1,Urban,Y
LP105429,Male,No,0,Graduate,Yes,3062,2333,165,360,1,Urban,Y
LP105430,Male,Yes,0,Graduate,No,5250,0,70,84,nan,Semiurban,Y
LP105431,Male,No,3+,Graduate,No,5250,1632,112,360,nan,Urban,N
LP105432,Male,No,2,Graduate,,5923,2500,500,360,1,Urban,N
LP105433,Male,Yes,0,Graduate,No,5116,2283,290,360,1,Urban,N
LP105434,Male,,3+,Graduate,Yes,39999,0,110,360,nan,Urban,N
LP105435,Female,Yes,1,Graduate,No,11500,2330,9,360,1,Rural,Y
LP105436,Male,Yes,1,Graduate,No,2971,5701,138,360,nan,Rural,Y
LP105437,Male,Yes,0,Graduate,No,4885,2200,143,360,1,Rural,Y
LP105438,Male,Yes,0,Not Graduate,No,5818,0,36,480,nan,Urban,Y
LP105439,Male,No,0,Graduate,Yes,2958,0,225,360,0,Semiurban,N
LP105440,Female,No,0,Graduate,No,4923,1964,nan,360,1,Semiurban,N
LP105441,Male,No,0,Graduate,No,3858,0,244,360,1,Urban,N
LP105442,Male,Yes,0,Graduate,Yes,3466,754,110,180,1,Semiurban,N
LP105443,Female,No,0,Graduate,No,3583,0,115,360,1,Urban,N
LP105444,Male,Yes,0,Graduate,Yes,2600,0,113,360,0,Rural,Y
LP105445,Male,No,0,Graduate,Yes,4166,1425,50,360,0,Rural,N
LP105446,Male,Yes,0,Graduate,No,14999,4750,115,360,1,Semiurban,Y
LP105447,Male,Yes,3+,Not Graduate,No,10047,0,103,360,1,Urban,Y
LP105448,Male,No,0,Graduate,No,18333,6666,376,300,1,Urban,Y
LP105449,Male,Yes,0,Graduate,No,9357,0,152,180,1,Rural,N
LP105450,Female,Yes,3+,Graduate,No,1625,0,154,360,1,Semiurban,Y
LP105451,Female,,0,Graduate,,5468,5625,175,360,1,Rural,Y
LP105452,Male,No,1,Graduate,No,2833,2035,100,360,1,Semiurban,N
LP105453,Female,No,0,Graduate,No,6782,1086,125,360,1,Rural,N
LP105454,Female,No,3+,Not Graduate,No,3481,240,nan,360,0,Rural,N
LP105455,Male,Yes,1,Not Graduate,No,2958,2168,25,360,0,Rural,Y
LP105456,Male,Yes,3+,Graduate,No,4723,0,127,360,1,Urban,Y
LP105457,Male,Yes,2,Not Graduate,Yes,2947,1863,97,360,1,Semiurban,Y
LP105458,Male,Yes,0,Graduate,No,19484,0,138,360,1,Urban,Y
LP105459,Male,No,0,Not Graduate,,8566,1667,182,360,1,Semiurban,Y
LP105460,Male,Yes,1,Graduate,Yes,2768,0,35,360,1,Urban,Y
LP105461,Male,Yes,2,Graduate,No,2647,0,225,360,1,Rural,Y
LP105462,Male,No,0,Not Graduate,No,5116,1640,146,360,1,Semiurban,N
LP105463,Male,No,0,Graduate,Yes,5000,3167,80,360,1,Semiurban,Y
LP105464,Male,Yes,0,Graduate,No,1809,0,132,360,1,Semiurban,Y
LP105465,Female,No,0,Not Graduate,Yes,3189,0,292,360,nan,Rural,N
LP105466,,No,,Graduate,Yes,10408,2138,110,360,1,Rural,Y
LP105467,Male,No,0,Not Graduate,Yes,2882,1840,110,360,1,Urban,Y
LP105468,Male,Yes,0,Graduate,No,4600,2087,330,360,nan,Urban,Y
LP105469,Male,Yes,2,Graduate,No,3598,0,124,360,1,Rural,N
LP105470,Male,Yes,0,Graduate,No,5250,0,113,360,1,Rural,Y
LP105471,Male,No,0,Graduate,No,6000,1833,360,360,1,Semiurban,Y
LP105472,Male,Yes,,Not Graduate,No,4547,1717,117,360,1,Urban,Y
LP105473,Male,No,0,Not Graduate,No,4755,0,162,360,1,Semiurban,Y
LP105474,Male,Yes,0,Graduate,No,2130,0,253,360,1,Rural,Y
LP105475,Male,No,0,Graduate,No,3572,754,194,360,1,Rural,Y
LP105476,Male,No,0,Not Graduate,No,2333,1040,108,360,1,Rural,Y
LP105477,Female,Yes,0,Graduate,No,3333,0,110,360,nan,Rural,Y
LP105478,Male,No,0,Graduate,No,2346,1229,71,360,1,Semiurban,Y
LP105479,Female,Yes,0,Graduate,No,5391,7210,139,360,1,Semiurban,Y
LP105480,Female,Yes,0,Graduate,Yes,6083,0,127,360,nan,Semiurban,Y
LP105481,Male,Yes,0,Graduate,No,2435,0,103,360,1,Urban,Y
LP105482,Male,Yes,0,Not Graduate,No,3167,2845,180,nan,0,Urban,N
LP105483,Male,Yes,0,Graduate,No,2882,1668,180,240,1,Rural,Y
LP105484,Female,Yes,0,Graduate,No,3500,0,114,360,1,Rural,Y
LP105485,Female,Yes,0,Graduate,No,3400,0,153,360,1,Semiurban,N
LP105486,Female,Yes,0,Not Graduate,No,4887,1625,88,180,1,Rural,N
LP105487,Male,Yes,0,Graduate,No,20166,0,161,360,1,Semiurban,Y
LP105488,Male,No,2,Graduate,,1830,0,267,360,1,Rural,N
LP105489,Female,No,0,Graduate,No,16120,1872,260,360,1,Semiurban,N
LP105490,Female,Yes,0,Graduate,No,6216,4750,124,360,1,Urban,Y
LP105491,Male,Yes,0,Graduate,No,6417,2250,125,180,1,Semiurban,Y
LP105492,Male,Yes,1,Graduate,No,5516,3167,105,360,0,Rural,N
LP105493,Male,Yes,0,Graduate,No,3813,830,103,360,1,Rural,Y
LP105494,Male,No,0,Graduate,,7142,3230,104,360,1,Urban,Y
LP105495,Male,Yes,1,Graduate,Yes,8750,1833,200,360,nan,Semiurban,Y
LP105496,Male,No,0,Graduate,,3000,1717,9,360,0,Semiurban,Y
LP105497,Male,No,2,Graduate,No,4735,0,225,300,1,Urban,Y
LP105498,Male,Yes,1,Graduate,,2895,0,260,360,1,Urban,N
LP105499,Male,No,0,Graduate,No,2935,20000,132,360,nan,Semiurban,Y
LP105500,Male,Yes,1,Graduate,No,4226,0,128,360,1,Rural,N
LP105501,Female,Yes,0,Not Graduate,No,4333,1750,139,360,1,Semiurban,Y
LP105502,Female,No,0,Graduate,No,5818,830,230,360,1,Semiurban,N
LP105503,Male,Yes,0,Graduate,No,4625,3263,110,360,1,Urban,Y
LP105504,Male,Yes,,Graduate,No,2395,0,225,360,1,Semiurban,Y
LP105505,Male,Yes,2,Graduate,Yes,4566,1010,187,360,1,Semiurban,Y
LP105506,Male,Yes,,Graduate,No,3588,1041,115,360,nan,Urban,Y
LP105507,Male,,0,Graduate,No,3208,2232,88,360,1,Semiurban,Y
LP105508,Female,Yes,0,Graduate,Yes,2653,0,124,360,1,Semiurban,Y
LP105509,Male,Yes,0,Graduate,No,2500,4000,130,300,1,Rural,Y
LP105510,Male,Yes,0,Not Graduate,Yes,2510,0,44,36,0,Urban,N
LP105511,Male,No,0,Graduate,No,10750,0,120,360,1,Rural,Y
LP105512,Male,No,,Not Graduate,No,5941,1863,312,480,1,Urban,N
LP105513,Male,No,0,Graduate,Yes,6000,0,110,360,1,Semiurban,Y
LP105514,Male,No,0,Not Graduate,No,4053,0,184,360,1,Semiurban,Y
LP105515,Male,Yes,,Graduate,No,2661,0,95,360,1,Urban,Y
LP105516,Male,Yes,0,Graduate,No,4467,0,59,360,nan,Semiurban,Y
LP105517,Male,Yes,0,Not Graduate,No,1811,2383,173,360,1,Urban,N
LP105518,Male,Yes,1,Graduate,Yes,2647,1603,176,360,nan,Semiurban,N
LP105519,Male,Yes,0,Graduate,No,8333,1430,116,360,1,Rural,Y
LP105520,Female,Yes,0,Graduate,No,4106,1717,nan,360,0,Rural,Y
LP105521,Male,Yes,0,Graduate,No,9328,2500,110,180,1,Semiurban,Y
LP105522,Male,No,2,Not Graduate,No,4735,3022,160,360,1,Semiurban,Y
LP105523,Male,Yes,2,Graduate,No,3750,0,208,360,1,Semiurban,Y
LP105524,Male,Yes,3+,Not Graduate,No,12841,3000,118,360,1,Rural,Y
LP105525,Male,No,1,Graduate,No,3750,0,308,360,1,Rural,N
LP105526,Male,Yes,2,Graduate,No,3326,0,205,300,1,Semiurban,Y
LP105527,Female,Yes,0,Graduate,No,7333,0,211,360,1,Rural,Y
LP105528,Male,Yes,0,Graduate,No,3400,754,100,360,1,Rural,N
LP105529,Male,No,0,Not Graduate,Yes,19484,0,570,360,0,Rural,Y
LP105530,Male,No,0,Graduate,Yes,20233,0,93,360,1,Urban,Y
LP105531,Male,Yes,2,Graduate,No,5703,2034,172,360,1,Rural,Y
LP105532,Male,No,0,Graduate,No,3167,0,96,360,1,Urban,Y
LP105533,Male,Yes,0,Graduate,No,4723,0,60,180,0,Semiurban,Y
LP105534,Male,No,1,Graduate,No,2661,3796,113,360,1,Urban,N
LP105535,Male,Yes,0,Graduate,No,4600,0,180,360,1,Semiurban,Y
LP105536,Female,Yes,0,Graduate,No,7333,1666,137,nan,1,Semiurban,N
LP105537,,Yes,2,Graduate,No,12500,0,95,360,1,Rural,Y
LP105538,Female,Yes,1,Not Graduate,Yes,2031,0,187,360,1,Semiurban,Y
LP105539,Male,No,0,Graduate,No,7901,0,600,360,1,Rural,N
LP105540,Female,No,0,Graduate,No,2609,0,96,360,1,Urban,Y
LP105541,Female,Yes,0,Graduate,Yes,1500,5654,500,360,1,Rural,Y
LP105542,Female,Yes,0,Graduate,No,14880,0,175,360,nan,Rural,N
LP105543,Male,Yes,1,Graduate,No,6875,0,160,360,1,Urban,Y
LP105544,Male,Yes,0,Graduate,No,5417,2791,370,360,1,Semiurban,Y
LP105545,Male,No,3+,Graduate,No,2550,0,133,360,1,Urban,Y
LP105546,Male,Yes,0,Graduate,No,5649,0,150,360,1,Urban,Y
LP105547,Male,Yes,2,Graduate,No,3750,5302,151,360,0,Rural,N
LP105548,Male,Yes,0,Graduate,No,3865,0,110,360,nan,Urban,N
LP105549,Male,Yes,1,Graduate,No,2213,0,186,360,0,Urban,N
LP105550,Female,Yes,0,Graduate,,6608,985,324,360,1,Semiurban,N
LP105551,Male,Yes,0,Graduate,No,2378,2209,173,360,1,Rural,N
LP105552,Male,Yes,3+,Graduate,No,4006,1775,96,360,1,Rural,Y
LP105553,Male,No,3+,Graduate,No,5726,1800,106,360,1,Semiurban,Y
LP105554,Male,No,1,Graduate,No,4100,1411,66,360,1,Semiurban,Y
LP105555,Female,Yes,0,Graduate,No,2917,0,42,360,0,Urban,Y
LP105556,Female,No,2,Not Graduate,No,3400,0,nan,360,1,Urban,N
LP105557,Female,No,2,Graduate,No,3875,0,100,360,1,Semiurban,Y
LP105558,Male,Yes,1,Graduate,No,3400,7250,180,360,1,Rural,Y
LP105559,Male,No,0,Not Graduate,No,63337,3500,496,360,1,Urban,Y
LP105560,Male,Yes,0,Graduate,No,2957,2900,89,360,1,Semiurban,Y
LP105561,Male,Yes,0,Graduate,No,3166,1833,244,360,1,Semiurban,Y
LP105562,Male,Yes,0,Graduate,No,20667,1280,349,360,1,Semiurban,Y
LP105563,Male,Yes,0,Not Graduate,No,4843,1964,187,360,1,Urban,Y
LP105564,Male,,3+,Graduate,Yes,1928,2250,96,360,1,Semiurban,N
LP105565,Male,No,1,Graduate,Yes,10000,5064,135,360,1,Semiurban,Y
LP105566,Male,Yes,0,Graduate,Yes,4945,0,80,360,1,Urban,Y
LP105567,Male,Yes,3+,Graduate,No,4344,2925,nan,360,1,Semiurban,Y
LP105568,Female,No,2,Graduate,No,2647,0,124,360,1,Rural,Y
LP105569,Male,No,2,Graduate,No,6500,33837,109,360,1,Rural,Y
LP105570,Male,No,2,Graduate,Yes,7200,0,168,360,1,Urban,Y
LP105571,,Yes,0,Graduate,No,3200,0,253,300,1,Rural,N
LP105572,Male,Yes,0,Graduate,,14683,688,176,360,0,Rural,Y
LP105573,Male,,0,Not Graduate,No,5829,1668,151,300,1,Urban,Y
LP105574,Female,Yes,0,Not Graduate,Yes,6256,1411,146,360,0,Semiurban,Y
LP105575,Male,Yes,2,Graduate,No,11000,0,214,360,1,Rural,Y
LP105576,Male,Yes,1,Graduate,No,2873,0,110,360,0,Semiurban,N
LP105577,Male,No,0,Graduate,Yes,4106,0,296,360,0,Urban,N
LP105578,Male,No,0,Graduate,No,2213,1041,158,360,1,Semiurban,N
LP105579,Male,No,2,Not Graduate,No,1378,0,154,360,0,Semiurban,N
LP105580,Male,Yes,3+,Not Graduate,No,12500,0,187,360,1,Urban,N
LP105581,Female,No,0,Graduate,No,5818,0,50,360,nan,Rural,Y
LP105582,Male,Yes,0,Not Graduate,No,1830,1987,117,360,1,Semiurban,Y
LP105583,Male,No,0,Graduate,No,5266,0,175,360,1,Urban,Y
LP105584,Male,No,2,Graduate,No,2165,2014,495,360,1,Rural,N
LP105585,Male,No,0,Graduate,No,11146,0,253,480,1,Rural,N
LP105586,Female,Yes,0,Graduate,Yes,3073,5302,155,360,1,Semiurban,N
LP105587,Male,No,0,Graduate,No,1600,0,168,360,0,Rural,Y
LP105588,Female,Yes,1,Not Graduate,No,2167,2000,nan,360,1,Urban,Y
LP105589,Female,Yes,1,Graduate,No,6633,0,150,360,1,Semiurban,N
LP105590,Male,Yes,1,Graduate,No,1916,7750,168,360,nan,Urban,Y
LP105591,Female,No,0,Graduate,Yes,3500,2167,71,360,1,Urban,Y
LP105592,Male,Yes,0,Graduate,No,7740,0,133,180,1,Semiurban,Y
LP105593,Male,Yes,2,Graduate,Yes,3074,2000,140,360,1,Urban,Y
LP105594,Male,Yes,0,Graduate,Yes,4416,1917,152,360,1,Rural,Y
LP105595,Female,Yes,0,Graduate,No,18165,1625,158,480,1,Urban,Y
LP105596,Male,Yes,0,Graduate,No,3593,0,104,360,1,Rural,Y
LP105597,Male,Yes,,Graduate,No,2526,0,101,360,1,Urban,Y
LP105598,Female,Yes,,Graduate,No,3100,1083,160,360,1,Rural,Y
LP105599,Female,No,0,Graduate,No,3716,0,160,360,nan,Semiurban,Y
LP105600,Male,No,0,Graduate,No,2600,1542,84,360,1,Rural,N
LP105601,Female,No,0,Graduate,No,2666,2531,120,480,1,Rural,N
LP105602,Male,No,0,Graduate,No,2510,0,194,360,1,Semiurban,Y
LP105603,Male,No,0,Graduate,Yes,4817,0,187,360,1,Semiurban,N
LP105604,Male,Yes,1,Not Graduate,No,3167,0,120,360,1,Semiurban,N
LP105605,Male,No,0,Graduate,No,2600,1917,258,360,1,Urban,N
LP105606,Male,Yes,0,Not Graduate,No,33846,4167,500,360,1,Urban,Y
LP105607,Female,Yes,0,Graduate,No,8566,1260,48,240,1,Urban,Y
LP105608,Male,Yes,0,Graduate,No,2600,1666,141,360,1,Urban,Y
LP105609,Female,No,0,Not Graduate,No,10139,1811,168,360,1,Semiurban,Y
LP105610,Male,No,0,Not Graduate,Yes,2281,0,90,360,1,Rural,N
LP105611,Male,No,0,Graduate,No,5532,0,225,360,nan,Urban,Y
LP105612,Female,Yes,0,Graduate,No,7441,2100,90,360,1,Semiurban,Y
LP105613,Male,No,1,Graduate,No,4288,2524,151,480,1,Semiurban,Y
LP105614,Female,No,1,Graduate,,13650,0,58,360,0,Semiurban,Y
LP105615,Male,Yes,0,Graduate,No,3917,2100,nan,360,0,Semiurban,N
LP105616,Male,Yes,3+,Not Graduate,Yes,4000,0,67,360,1,Rural,Y
LP105617,Female,Yes,3+,Graduate,No,5417,0,83,360,0,Rural,Y
LP105618,Female,No,1,Graduate,No,4166,0,136,360,1,Urban,Y
LP105619,Male,Yes,3+,Graduate,No,3400,0,78,360,1,Urban,Y
LP105620,Male,Yes,1,Not Graduate,No,2653,0,162,60,1,Semiurban,Y
LP105621,Male,Yes,0,Graduate,No,1836,1041,185,480,1,Rural,Y
LP105622,Male,No,0,Graduate,No,4124,0,140,360,nan,Urban,N
LP105623,Male,No,0,Graduate,No,3717,5624,400,360,nan,Semiurban,Y
LP105624,Male,No,0,Graduate,No,17263,663,160,360,1,Urban,N
LP105625,Male,Yes,2,Graduate,No,2889,0,96,240,1,Rural,Y
LP105626,Male,Yes,3+,Graduate,Yes,3069,4417,110,360,1,Semiurban,N
LP105627,Male,Yes,0,Graduate,No,1800,3053,308,360,1,Urban,Y
LP105628,Male,Yes,3+,Graduate,Yes,4166,20000,135,360,1,Semiurban,Y
LP105629,Male,No,0,Graduate,No,3017,0,108,360,1,Rural,Y
LP105630,Male,No,0,Not Graduate,No,3083,0,186,360,1,Semiurban,N
LP105631,Female,Yes,0,Graduate,No,8333,3263,175,180,1,Semiurban,Y
LP105632,Male,Yes,0,Not Graduate,No,2423,5500,124,360,1,Semiurban,Y
LP105633,Male,No,0,Not Graduate,No,3200,2417,110,360,1,Rural,Y
LP105634,Male,Yes,2,Graduate,No,3717,0,104,360,0,Semiurban,Y
LP105635,Male,Yes,0,Graduate,No,3463,0,99,360,1,Urban,Y
LP105636,Male,Yes,0,Not Graduate,No,10513,0,210,180,1,Rural,Y
LP105637,Female,Yes,0,Graduate,No,5649,0,54,360,1,Semiurban,Y
LP105638,Female,Yes,0,Graduate,No,39147,0,80,360,1,Rural,Y
LP105639,Female,No,1,Not Graduate,No,3660,0,67,360,1,Semiurban,Y
LP105640,Male,Yes,3+,Graduate,No,4707,7873,84,300,1,Semiurban,Y
LP105641,Female,Yes,1,Graduate,No,3917,8980,115,180,1,Urban,Y
LP105642,Male,No,0,Graduate,No,3365,0,95,360,1,Urban,Y
LP105643,Male,Yes,2,Graduate,No,1880,2166,86,360,1,Rural,Y
LP105644,Male,No,0,Not Graduate,No,9328,3500,185,360,1,Rural,Y
LP105645,Male,No,0,Graduate,No,8333,3447,99,360,1,Semiurban,N
LP105646,Male,No,2,Graduate,No,3075,1666,187,360,0,Urban,Y
LP105647,Female,Yes,0,Not Graduate,No,4750,461,132,360,1,Semiurban,Y
LP105648,Male,No,,Graduate,No,2014,0,136,360,1,Urban,Y
LP105649,Female,Yes,,Graduate,No,5849,2333,144,360,1,Semiurban,Y
LP105650,Female,Yes,0,Graduate,No,4860,0,154,84,0,Semiurban,N
LP105651,Male,No,0,Not Graduate,No,10750,4167,nan,360,nan,Semiurban,Y
LP105652,Male,Yes,1,Graduate,No,4106,0,120,480,1,Rural,Y
LP105653,Female,Yes,0,Graduate,No,4680,1666,76,360,1,Urban,Y
LP105654,Male,No,0,Graduate,No,2500,0,242,360,1,Urban,Y
LP105655,Male,Yes,0,Graduate,No,6633,2531,126,480,1,Urban,N
LP105656,Male,Yes,2,Graduate,No,4106,1287,185,360,1,Rural,Y
LP105657,Female,No,0,Graduate,Yes,2900,2857,30,360,1,Rural,Y
LP105658,Male,Yes,1,Graduate,Yes,3159,0,146,360,0,Semiurban,Y
LP105659,Male,Yes,0,Not Graduate,No,6325,0,142,360,1,Rural,Y
LP105660,Male,Yes,0,Graduate,,3000,2210,122,360,1,Rural,N
LP105661,Female,No,0,Graduate,No,3500,1447,100,360,1,Rural,Y
LP105662,Male,Yes,2,Not Graduate,,2927,1667,201,360,1,Urban,Y
LP105663,Male,Yes,3+,Graduate,No,2666,1603,94,360,1,Semiurban,Y
LP105664,Male,No,0,Graduate,No,8624,8980,115,360,1,Rural,Y
LP105665,Female,Yes,0,Graduate,Yes,2510,1881,128,360,1,Semiurban,Y
LP105666,Male,No,0,Graduate,Yes,2275,5063,126,360,1,Rural,N
LP105667,Male,No,0,Graduate,No,3159,461,120,360,nan,Rural,N
LP105668,Male,Yes,2,Not Graduate,No,3716,0,88,180,1,Urban,N
LP105669,Male,Yes,0,Graduate,No,2873,0,144,360,1,Urban,N
LP105670,Male,No,0,Graduate,No,4166,2785,130,360,1,Semiurban,N
LP105671,Female,Yes,0,Graduate,No,2510,0,230,300,1,Semiurban,Y
LP105672,Female,Yes,0,Not Graduate,No,3200,0,100,360,1,Rural,Y
LP105673,Male,No,0,Graduate,No,2550,2340,370,360,1,Semiurban,Y
LP105674,Male,No,0,Graduate,Yes,2492,1425,108,360,nan,Semiurban,Y
LP105675,Male,,,Graduate,No,2253,3750,138,360,1,Urban,Y
LP105676,Male,No,1,Graduate,No,2600,0,150,360,1,Semiurban,Y
LP105677,Male,Yes,0,Not Graduate,No,3013,2336,71,36,1,Rural,Y
LP105678,Male,No,2,Not Graduate,No,4333,0,105,360,1,Semiurban,N
LP105679,Male,No,3+,Graduate,No,13262,0,240,360,1,Semiurban,Y
LP105680,Male,Yes,1,Not Graduate,No,16692,0,230,360,1,Semiurban,Y
LP105681,Male,Yes,0,Graduate,No,3859,2383,133,360,1,Rural,Y
LP105682,Male,No,2,Graduate,No,5780,0,nan,360,1,Urban,Y
LP105683,Male,Yes,0,Graduate,No,2600,0,113,360,1,Semiurban,N
LP105684,Female,No,0,Graduate,Yes,3812,0,128,180,1,Urban,N
LP105685,Male,Yes,0,Graduate,No,3850,0,103,360,nan,Urban,Y
LP105686,Male,Yes,0,Graduate,No,1880,0,120,360,0,Semiurban,Y
LP105687,Male,No,0,Not Graduate,No,7787,6666,122,360,1,Rural,Y
LP105688,Male,No,1,Graduate,No,1916,1783,135,180,1,Semiurban,Y
LP105689,Male,No,0,Graduate,Yes,17500,1131,102,360,nan,Semiurban,N
LP105690,Male,No,0,Not Graduate,No,1000,0,54,360,1,Rural,Y
LP105691,Male,No,0,Graduate,No,1025,754,180,360,1,Semiurban,Y
LP105692,Female,Yes,3+,Graduate,No,2645,1398,149,360,0,Urban,N
LP105693,Male,No,0,Graduate,,3167,0,160,360,1,Urban,Y
LP105694,Male,Yes,0,Not Graduate,No,10000,1131,nan,360,0,Semiurban,Y
LP105695,Female,Yes,0,Graduate,No,3667,1779,135,360,1,Urban,Y
LP105696,Male,Yes,0,Not Graduate,No,2500,2792,181,360,1,Semiurban,N
LP105697,Male,Yes,1,Graduate,No,5667,2405,66,480,1,Rural,N
LP105698,Male,Yes,1,Not Graduate,No,5185,1229,75,360,1,Rural,Y
LP105699,Male,Yes,0,Not Graduate,No,4133,3449,122,360,nan,Rural,Y
LP105700,Male,Yes,0,Graduate,No,5250,0,90,360,1,Semiurban,N
LP105701,Male,Yes,1,Graduate,No,5849,1000,194,360,1,Rural,Y
LP105702,Male,No,0,Graduate,No,3159,1459,110,360,0,Semiurban,Y
LP105703,Male,Yes,0,Not Graduate,No,5124,0,144,360,1,Semiurban,Y
LP105704,Female,No,1,Not Graduate,Yes,16250,0,128,360,1,Semiurban,Y
LP105705,Male,Yes,0,Graduate,Yes,3358,0,162,360,1,Urban,Y
LP105706,Male,No,0,Graduate,No,2395,0,100,360,1,Urban,N
LP105707,Female,Yes,2,Graduate,No,1442,1666,100,360,1,Urban,Y
LP105708,Male,Yes,1,Graduate,No,14583,1041,360,360,1,Urban,N
LP105709,Male,Yes,1,Graduate,No,2583,0,42,360,nan,Rural,N
LP105710,Male,No,0,Graduate,Yes,4095,484,116,180,0,Semiurban,Y
LP105711,Female,,1,Graduate,Yes,210,2100,96,360,1,Urban,N
LP105712,Male,No,2,Graduate,Yes,2439,2739,131,360,nan,Semiurban,Y
LP105713,Male,Yes,0,Graduate,No,2833,3333,nan,360,0,Urban,Y
LP105714,Male,Yes,2,Graduate,No,4166,1000,187,360,1,Rural,N
LP105715,Male,No,2,Graduate,No,6608,0,187,180,1,Rural,Y
LP105716,Male,No,1,Graduate,No,2346,1387,110,360,1,Urban,Y
LP105717,Male,No,2,Graduate,Yes,1993,1587,376,360,1,Rural,N
LP105718,Male,No,1,Not Graduate,No,6250,0,123,360,nan,Urban,Y
LP105719,Female,Yes,0,Graduate,No,10408,1516,187,360,1,Semiurban,N
LP105720,Male,Yes,0,Graduate,No,3189,0,182,360,1,Urban,Y
LP105721,Male,Yes,1,Graduate,No,19484,3667,138,360,1,Semiurban,Y
LP105722,Male,Yes,3+,Graduate,No,2609,5654,100,360,0,Semiurban,Y
LP105723,Male,Yes,0,Graduate,No,1500,0,185,360,1,Urban,Y
LP105724,Female,No,0,Not Graduate,Yes,3180,2087,74,360,0,Urban,N
LP105725,Male,Yes,0,Graduate,No,2192,2383,95,180,1,Semiurban,N
LP105726,Male,Yes,0,Not Graduate,No,2583,2333,315,360,1,Rural,N
LP105727,Male,Yes,0,Graduate,No,4695,1302,95,360,nan,Rural,N
LP105728,Male,Yes,0,Graduate,,6125,5625,26,360,1,Semiurban,N
LP105729,Female,No,1,Graduate,No,4755,20000,267,360,1,Urban,Y
LP105730,Male,No,0,Graduate,Yes,2297,830,255,360,0,Semiurban,Y
LP105731,Female,Yes,0,Graduate,No,6540,7101,160,360,1,Urban,Y
LP105732,Female,Yes,2,Graduate,No,2699,1430,126,360,1,Urban,Y
LP105733,Male,Yes,2,Not Graduate,No,5849,0,70,360,1,Semiurban,Y
LP105734,Male,No,1,Graduate,No,6083,505,150,nan,1,Rural,N
LP105735,Male,No,0,Not Graduate,No,7441,0,187,360,1,Rural,N
LP105736,Male,Yes,2,Graduate,Yes,3522,0,144,360,1,Rural,Y
LP105737,Female,Yes,1,Graduate,No,4625,16,80,120,1,Rural,Y
LP105738,Female,No,2,Not Graduate,No,9504,0,70,360,nan,Semiurban,Y
LP105739,Male,No,1,Graduate,No,4606,0,170,360,1,Semiurban,Y
LP105740,Male,No,0,Graduate,No,5503,0,160,360,0,Semiurban,Y
LP105741,Male,No,3+,Not Graduate,No,2526,1625,nan,360,1,Semiurban,Y
